mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
18.983229796091717,0.14178551293644584,16.271865367889404,0.5076992554593505,0.01,,4,scale,poly,"{'C': 0.01, 'class_weight': None, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.7832013501233286,0.7855102570760841,0.7744741625551804,0.781061923251531,0.00475266283770879,21
61.66330393155416,0.20162243417062356,32.672703425089516,0.3039995593961323,0.01,,4,scale,sigmoid,"{'C': 0.01, 'class_weight': None, 'degree': 4, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.06439049720887965,0.06439885743962608,0.06439885743962608,0.06439607069604393,3.94105056871899e-06,97
39.9389074643453,0.08913920339975659,28.069087584813435,0.21405757261185876,0.01,,4,auto,linear,"{'C': 0.01, 'class_weight': None, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear'}",0.10073997143969882,0.09984419631264607,0.1032199428719813,0.10126803687477541,0.0014278319312878702,74
52.40560746192932,0.4020612021598984,39.114931424458824,0.7631249215375947,0.01,,4,auto,rbf,"{'C': 0.01, 'class_weight': None, 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf'}",0.06439049720887965,0.06439885743962608,0.06439885743962608,0.06439607069604393,3.94105056871899e-06,97
44.639956633249916,0.2538853005303892,28.687731742858887,0.052294084130894584,0.01,,4,auto,poly,"{'C': 0.01, 'class_weight': None, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",0.06439049720887965,0.06439885743962608,0.06439885743962608,0.06439607069604393,3.94105056871899e-06,97
51.77186210950216,0.1937352479601643,29.87828516960144,0.20493051430426343,0.01,,4,auto,sigmoid,"{'C': 0.01, 'class_weight': None, 'degree': 4, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.06439049720887965,0.06439885743962608,0.06439885743962608,0.06439607069604393,3.94105056871899e-06,97
40.80692505836487,0.16223789504231356,26.626047372817993,0.36821792380740676,0.01,,5,scale,linear,"{'C': 0.01, 'class_weight': None, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear'}",0.10073997143969882,0.09984419631264607,0.1032199428719813,0.10126803687477541,0.0014278319312878702,74
52.852527141571045,0.13240168447116757,36.86371874809265,0.3892270005122133,0.01,,5,scale,rbf,"{'C': 0.01, 'class_weight': None, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf'}",0.13669998701804492,0.12100753051155544,0.12152687613606855,0.12641146455522298,0.00727817288520588,70
19.12961220741272,0.7643149177157849,8.907954136530558,1.3664477914969624,0.01,,5,scale,poly,"{'C': 0.01, 'class_weight': None, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly'}",0.8443463585615993,0.8515969877953778,0.8384835107764217,0.8448089523777996,0.005363538301082153,14
62.86293983459473,0.4028907091333613,32.76567284266154,0.10193787795207408,0.01,,5,scale,sigmoid,"{'C': 0.01, 'class_weight': None, 'degree': 5, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.06439049720887965,0.06439885743962608,0.06439885743962608,0.06439607069604393,3.94105056871899e-06,97
40.560677925745644,0.37838647484682714,27.846359332402546,0.5026987202598425,0.01,,5,auto,linear,"{'C': 0.01, 'class_weight': None, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear'}",0.10073997143969882,0.09984419631264607,0.1032199428719813,0.10126803687477541,0.0014278319312878702,74
52.71877201398214,0.34651731161324445,39.19186250368754,0.28543041053332385,0.01,,5,auto,rbf,"{'C': 0.01, 'class_weight': None, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf'}",0.06439049720887965,0.06439885743962608,0.06439885743962608,0.06439607069604393,3.94105056871899e-06,97
44.53405729929606,0.030786811080079003,28.544995546340942,0.29487841216536514,0.01,,5,auto,poly,"{'C': 0.01, 'class_weight': None, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly'}",0.06439049720887965,0.06439885743962608,0.06439885743962608,0.06439607069604393,3.94105056871899e-06,97
51.45134433110555,0.24798212975459388,29.928256034851074,0.20760463476172325,0.01,,5,auto,sigmoid,"{'C': 0.01, 'class_weight': None, 'degree': 5, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.06439049720887965,0.06439885743962608,0.06439885743962608,0.06439607069604393,3.94105056871899e-06,97
37.40861543019613,0.4070506272289938,27.56813319524129,0.2514156320172507,0.1,,2,scale,linear,"{'C': 0.1, 'class_weight': None, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear'}",0.3032584707256913,0.30641391846273697,0.3222539600103869,0.3106421163996051,0.008311253280392327,53
42.31174794832865,0.06546906731444377,37.07082955042521,0.17229007819082,0.1,,2,scale,rbf,"{'C': 0.1, 'class_weight': None, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf'}",0.426327404907179,0.4280706310049338,0.4359906517787588,0.4301295625636239,0.0042050750605905915,44
22.81878407796224,0.33753908376233427,22.80587609608968,0.723208988190643,0.1,,2,scale,poly,"{'C': 0.1, 'class_weight': None, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.6515643255874335,0.6667099454687094,0.6550246689171644,0.6577663133244358,0.006479964554376673,30
63.07658966382345,0.35597382180072085,33.454402128855385,0.17719674636093785,0.1,,2,scale,sigmoid,"{'C': 0.1, 'class_weight': None, 'degree': 2, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.06490977541217707,0.06310049337834328,0.0624513113477019,0.06348719337940742,0.0010402448613014799,117
39.63055165608724,0.11465654152175489,29.360734621683758,0.13230115991664076,0.1,,2,auto,linear,"{'C': 0.1, 'class_weight': None, 'degree': 2, 'gamma': 'auto', 'kernel': 'linear'}",0.3032584707256913,0.30641391846273697,0.3222539600103869,0.3106421163996051,0.008311253280392327,53
53.19776916503906,0.5586598758801542,39.49470599492391,0.8090517560578295,0.1,,2,auto,rbf,"{'C': 0.1, 'class_weight': None, 'degree': 2, 'gamma': 'auto', 'kernel': 'rbf'}",0.08594054264572244,0.0876395741365879,0.08491300960789405,0.08616437546340146,0.0011243114574367972,84
46.3147402604421,0.19789301912643328,29.21042235692342,0.21146602579179788,0.1,,2,auto,poly,"{'C': 0.1, 'class_weight': None, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.06439049720887965,0.06439885743962608,0.06465853025188263,0.06448262830012945,0.00012442828145151538,95
53.290455182393394,0.22257227857375989,25.197486797968548,7.1526612844916855,0.1,,2,auto,sigmoid,"{'C': 0.1, 'class_weight': None, 'degree': 2, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0671167077761911,0.06933264087250066,0.06907296806024409,0.06850743890297861,0.0009890929489918417,89
28.740929285685223,6.452610450357156,12.576801776885986,6.852597020067142,0.1,,3,scale,linear,"{'C': 0.1, 'class_weight': None, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear'}",0.3032584707256913,0.30641391846273697,0.3222539600103869,0.3106421163996051,0.008311253280392327,53
20.865800857543945,3.1382891153689845,15.927847146987915,0.05809738476456255,0.1,,3,scale,rbf,"{'C': 0.1, 'class_weight': None, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf'}",0.426327404907179,0.4280706310049338,0.4359906517787588,0.4301295625636239,0.0042050750605905915,44
7.114609003067017,0.13526742345792836,3.9356706937154136,0.20699142271924095,0.1,,3,scale,poly,"{'C': 0.1, 'class_weight': None, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.8251330650395949,0.8249805245390808,0.8214749415736172,0.823862843717431,0.0016896497935759787,16
29.453921397527058,0.10856810074769126,10.79377555847168,0.13618152732937802,0.1,,3,scale,sigmoid,"{'C': 0.1, 'class_weight': None, 'degree': 3, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.06490977541217707,0.06310049337834328,0.0624513113477019,0.06348719337940742,0.0010402448613014799,117
16.437712113062542,0.13369067914543106,7.429866552352905,0.4238895162654238,0.1,,3,auto,linear,"{'C': 0.1, 'class_weight': None, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear'}",0.3032584707256913,0.30641391846273697,0.3222539600103869,0.3106421163996051,0.008311253280392327,53
24.996419111887615,0.09480511885299761,16.784996668497723,0.18218142461909875,0.1,,3,auto,rbf,"{'C': 0.1, 'class_weight': None, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",0.08594054264572244,0.0876395741365879,0.08491300960789405,0.08616437546340146,0.0011243114574367972,84
19.38342571258545,0.06843756275065548,7.627437750498454,0.4312747926642623,0.1,,3,auto,poly,"{'C': 0.1, 'class_weight': None, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",0.06439049720887965,0.06439885743962608,0.06439885743962608,0.06439607069604393,3.94105056871899e-06,97
23.143722852071125,0.049470880647556996,8.57699473698934,0.3769991421165447,0.1,,3,auto,sigmoid,"{'C': 0.1, 'class_weight': None, 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0671167077761911,0.06933264087250066,0.06907296806024409,0.06850743890297861,0.0009890929489918417,89
16.701335350672405,0.03032591817873255,8.441226800282797,0.33836087106929974,0.1,,4,scale,linear,"{'C': 0.1, 'class_weight': None, 'degree': 4, 'gamma': 'scale', 'kernel': 'linear'}",0.3032584707256913,0.30641391846273697,0.3222539600103869,0.3106421163996051,0.008311253280392327,53
20.02468466758728,0.04486926023313762,15.909688472747803,0.1237380966788544,0.1,,4,scale,rbf,"{'C': 0.1, 'class_weight': None, 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf'}",0.426327404907179,0.4280706310049338,0.4359906517787588,0.4301295625636239,0.0042050750605905915,44
8.49798059463501,0.19357299777152576,2.6081647078196206,0.16574295824676355,0.1,,4,scale,poly,"{'C': 0.1, 'class_weight': None, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.8857587952745684,0.8893793819787068,0.891326928070631,0.8888217017746354,0.0023071311357263395,13
29.278613328933716,0.16140985648329886,11.332308769226074,0.38914320749465436,0.1,,4,scale,sigmoid,"{'C': 0.1, 'class_weight': None, 'degree': 4, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.06490977541217707,0.06310049337834328,0.0624513113477019,0.06348719337940742,0.0010402448613014799,117
16.491848548253376,0.1334529458852332,8.007417996724447,0.08572874386813495,0.1,,4,auto,linear,"{'C': 0.1, 'class_weight': None, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear'}",0.3032584707256913,0.30641391846273697,0.3222539600103869,0.3106421163996051,0.008311253280392327,53
24.719271898269653,0.1300682103994294,16.774685780207317,0.4393746876067462,0.1,,4,auto,rbf,"{'C': 0.1, 'class_weight': None, 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf'}",0.08594054264572244,0.0876395741365879,0.08491300960789405,0.08616437546340146,0.0011243114574367972,84
19.50750954945882,0.09953497841502226,8.109739303588867,0.4877080204554633,0.1,,4,auto,poly,"{'C': 0.1, 'class_weight': None, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",0.06439049720887965,0.06439885743962608,0.06439885743962608,0.06439607069604393,3.94105056871899e-06,97
22.9406476020813,0.15629731134521746,8.8124471505483,0.11129099552559583,0.1,,4,auto,sigmoid,"{'C': 0.1, 'class_weight': None, 'degree': 4, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0671167077761911,0.06933264087250066,0.06907296806024409,0.06850743890297861,0.0009890929489918417,89
16.85180679957072,0.08682138174090402,7.181906223297119,0.3313748287485289,0.1,,5,scale,linear,"{'C': 0.1, 'class_weight': None, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear'}",0.3032584707256913,0.30641391846273697,0.3222539600103869,0.3106421163996051,0.008311253280392327,53
19.668348868687946,0.11153983695323927,15.597036679585775,0.0718554701512187,0.1,,5,scale,rbf,"{'C': 0.1, 'class_weight': None, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf'}",0.426327404907179,0.4280706310049338,0.4359906517787588,0.4301295625636239,0.0042050750605905915,44
14.688544511795044,0.8199758728582318,1.7505350907643635,0.02487195055309027,0.1,,5,scale,poly,"{'C': 0.1, 'class_weight': None, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly'}",0.9237959236661041,0.9213191378862633,0.9222279927291612,0.9224476847605096,0.0010230071330099445,6
29.109600067138672,0.09605621954303997,12.655488808949789,0.06950541918268996,0.1,,5,scale,sigmoid,"{'C': 0.1, 'class_weight': None, 'degree': 5, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.06490977541217707,0.06310049337834328,0.0624513113477019,0.06348719337940742,0.0010402448613014799,117
16.487386465072632,0.04353948233745098,9.76885724067688,0.15412326053841827,0.1,,5,auto,linear,"{'C': 0.1, 'class_weight': None, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear'}",0.3032584707256913,0.30641391846273697,0.3222539600103869,0.3106421163996051,0.008311253280392327,53
25.03803038597107,0.18034164342814366,16.707184076309204,0.4432839855679102,0.1,,5,auto,rbf,"{'C': 0.1, 'class_weight': None, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf'}",0.08594054264572244,0.0876395741365879,0.08491300960789405,0.08616437546340146,0.0011243114574367972,84
19.445008436838787,0.08417407967871836,8.952323993047079,0.13801431406379877,0.1,,5,auto,poly,"{'C': 0.1, 'class_weight': None, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly'}",0.06439049720887965,0.06439885743962608,0.06439885743962608,0.06439607069604393,3.94105056871899e-06,97
23.12848663330078,0.07461312470169087,9.357078790664673,0.2706496686040177,0.1,,5,auto,sigmoid,"{'C': 0.1, 'class_weight': None, 'degree': 5, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.0671167077761911,0.06933264087250066,0.06907296806024409,0.06850743890297861,0.0009890929489918417,89
10.941572268803915,0.08156431183731783,6.708525101343791,0.16304565573874455,1.0,,2,scale,linear,"{'C': 1, 'class_weight': None, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear'}",0.571465662728807,0.5779018436769671,0.576992988834069,0.575453498413281,0.002844131896395144,32
10.72827959060669,0.0841970391459759,12.384111166000366,0.5463366486949067,1.0,,2,scale,rbf,"{'C': 1, 'class_weight': None, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf'}",0.7960534856549396,0.7931706050376526,0.7907037133212153,0.7933092680046024,0.002186235206845038,17
7.135914484659831,0.20577752766611793,3.395199696222941,0.3164950696431856,1.0,,2,scale,poly,"{'C': 1, 'class_weight': None, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.8308451252758665,0.8323811996883926,0.8410802388989873,0.8347688546210822,0.00450666615713106,15
20.396116971969604,0.14933621076099723,8.3981081644694,0.31808333758835905,1.0,,2,scale,sigmoid,"{'C': 1, 'class_weight': None, 'degree': 2, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.04725431650006491,0.04544274214489743,0.04271617761620358,0.04513774542038864,0.0018651976452509179,121
8.67574373881022,0.02079812318152528,4.79270076751709,0.3870956394714653,1.0,,2,auto,linear,"{'C': 1, 'class_weight': None, 'degree': 2, 'gamma': 'auto', 'kernel': 'linear'}",0.571465662728807,0.5779018436769671,0.576992988834069,0.575453498413281,0.002844131896395144,32
20.093093713124592,0.827405286835037,16.12553064028422,0.08031313337863244,1.0,,2,auto,rbf,"{'C': 1, 'class_weight': None, 'degree': 2, 'gamma': 'auto', 'kernel': 'rbf'}",0.20472543165000648,0.1999480654375487,0.21267203323811998,0.20578184344189174,0.005247973802844886,61
17.658443768819172,0.12815635556950136,6.492986440658569,0.4377959421483823,1.0,,2,auto,poly,"{'C': 1, 'class_weight': None, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.09528755030507595,0.09127499350817969,0.08361464554661127,0.09005906311995564,0.004842385184101037,82
21.72335187594096,0.6803215383974746,9.017711480458578,1.092538123321876,1.0,,2,auto,sigmoid,"{'C': 1, 'class_weight': None, 'degree': 2, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.14254186680514086,0.13827577252661646,0.14606595689431318,0.14229453207535683,0.00318513463578277,66
11.038001855214437,0.026512701351432973,7.894734303156535,0.1960276631928035,1.0,,3,scale,linear,"{'C': 1, 'class_weight': None, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear'}",0.571465662728807,0.5779018436769671,0.576992988834069,0.575453498413281,0.002844131896395144,32
10.732921997706095,0.16958275982164023,12.907557805379232,0.09948076530450672,1.0,,3,scale,rbf,"{'C': 1, 'class_weight': None, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf'}",0.7960534856549396,0.7931706050376526,0.7907037133212153,0.7933092680046024,0.002186235206845038,17
7.653246482213338,0.21048290156780755,2.363279422124227,0.05276108551668791,1.0,,3,scale,poly,"{'C': 1, 'class_weight': None, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.9141892769051019,0.9128797714879252,0.9176837185146716,0.9149175889692329,0.0020276925483605525,12
23.989395538965862,0.32319265127512276,8.408074299494425,0.8781202492095307,1.0,,3,scale,sigmoid,"{'C': 1, 'class_weight': None, 'degree': 3, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.04725431650006491,0.04544274214489743,0.04271617761620358,0.04513774542038864,0.0018651976452509179,121
10.619829972585043,0.10206678678528529,7.286123355229695,0.044109077380299816,1.0,,3,auto,linear,"{'C': 1, 'class_weight': None, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear'}",0.571465662728807,0.5779018436769671,0.576992988834069,0.575453498413281,0.002844131896395144,32
21.611411174138386,1.1651210309889113,14.472599744796753,0.07387803255833689,1.0,,3,auto,rbf,"{'C': 1, 'class_weight': None, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",0.20472543165000648,0.1999480654375487,0.21267203323811998,0.20578184344189174,0.005247973802844886,61
16.138701518376667,0.14894232113221614,6.0985104242960615,0.2883593424179887,1.0,,3,auto,poly,"{'C': 1, 'class_weight': None, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",0.06659742957289368,0.06530771228252402,0.06608673071929369,0.06599729085823712,0.0005303095252328108,93
18.830690224965412,0.562984893739398,8.379689613978067,1.9575321564557622,1.0,,3,auto,sigmoid,"{'C': 1, 'class_weight': None, 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.14254186680514086,0.13827577252661646,0.14606595689431318,0.14229453207535683,0.00318513463578277,66
9.091898838678995,0.287857493388225,7.156715631484985,0.7178827946570033,1.0,,4,scale,linear,"{'C': 1, 'class_weight': None, 'degree': 4, 'gamma': 'scale', 'kernel': 'linear'}",0.571465662728807,0.5779018436769671,0.576992988834069,0.575453498413281,0.002844131896395144,32
9.425122817357382,0.4872204380105765,11.799514373143515,0.39236060611558793,1.0,,4,scale,rbf,"{'C': 1, 'class_weight': None, 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf'}",0.7960534856549396,0.7931706050376526,0.7907037133212153,0.7933092680046024,0.002186235206845038,17
13.535730123519897,0.18507707018367175,1.4510051409403484,0.01155911610653723,1.0,,4,scale,poly,"{'C': 1, 'class_weight': None, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.9474230819161366,0.947286419111919,0.9466372370812776,0.9471155793697777,0.0003428096549008131,5
23.596369584401447,0.9822623074279253,10.552847544352213,0.40586654928830207,1.0,,4,scale,sigmoid,"{'C': 1, 'class_weight': None, 'degree': 4, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.04725431650006491,0.04544274214489743,0.04271617761620358,0.04513774542038864,0.0018651976452509179,121
10.634026845296225,0.019606431338484265,7.585232337315877,0.16155488161551218,1.0,,4,auto,linear,"{'C': 1, 'class_weight': None, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear'}",0.571465662728807,0.5779018436769671,0.576992988834069,0.575453498413281,0.002844131896395144,32
24.017379601796467,0.18771297143672505,16.82508897781372,0.23200472826327412,1.0,,4,auto,rbf,"{'C': 1, 'class_weight': None, 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf'}",0.20472543165000648,0.1999480654375487,0.21267203323811998,0.20578184344189174,0.005247973802844886,61
19.9782612323761,0.06219739193297765,8.590143203735352,0.3060912877410995,1.0,,4,auto,poly,"{'C': 1, 'class_weight': None, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",0.06452031675970402,0.06439885743962608,0.06452869384575435,0.06448262268169482,5.932962007181907e-05,96
22.865278164545696,0.08866830659728826,7.966371615727742,0.9682999452130718,1.0,,4,auto,sigmoid,"{'C': 1, 'class_weight': None, 'degree': 4, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.14254186680514086,0.13827577252661646,0.14606595689431318,0.14229453207535683,0.00318513463578277,66
10.946744680404663,0.13952762982311437,6.988933801651001,0.19881074331337578,1.0,,5,scale,linear,"{'C': 1, 'class_weight': None, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear'}",0.571465662728807,0.5779018436769671,0.576992988834069,0.575453498413281,0.002844131896395144,32
10.611670017242432,0.05306276656762887,12.393015623092651,0.430120658911676,1.0,,5,scale,rbf,"{'C': 1, 'class_weight': None, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf'}",0.7960534856549396,0.7931706050376526,0.7907037133212153,0.7933092680046024,0.002186235206845038,17
38.43393357594808,1.8910083288772124,1.058514674504598,0.016971738761573926,1.0,,5,scale,poly,"{'C': 1, 'class_weight': None, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly'}",0.9576788264312606,0.9571539859776681,0.9523500389509219,0.9557276171199502,0.002397900483249783,4
23.33157428105672,0.3726253590276733,9.199485778808594,0.1585028185448662,1.0,,5,scale,sigmoid,"{'C': 1, 'class_weight': None, 'degree': 5, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.04725431650006491,0.04544274214489743,0.04271617761620358,0.04513774542038864,0.0018651976452509179,121
10.416322867075602,0.30342375335824784,5.529424111048381,0.10462766586262782,1.0,,5,auto,linear,"{'C': 1, 'class_weight': None, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear'}",0.571465662728807,0.5779018436769671,0.576992988834069,0.575453498413281,0.002844131896395144,32
23.56860891977946,0.023007434694497036,17.688603162765503,0.07289476530448927,1.0,,5,auto,rbf,"{'C': 1, 'class_weight': None, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf'}",0.20472543165000648,0.1999480654375487,0.21267203323811998,0.20578184344189174,0.005247973802844886,61
